OTUID	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS08	ODIWGS09	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS18	ODIWGS19	ODIWGS20	ODIWGS21	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS27	ODIWGS28	ODIWGS29	ODIWGS30	ODIWGS31	ODIWGS32	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS37	ODIWGS38	ODIWGS39	ODIWGS40	ODIWGS41	ODIWGS42	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS47	ODIWGS48	ODIWGS49	ODIWGS50	ODIWGS51	ODIWGS52	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS57	ODIWGS58	ODIWGS59	ODIWGS60	ODIWGS61	ODIWGS62	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS67	ODIWGS68	ODIWGS69	ODIWGS70	ODIWGS71	ODIWGS72	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS77	ODIWGS78	ODIWGS79	ODIWGS80	ODIWGS81	ODIWGS82	ODIWGS83	ODIWGS84	ODIWGS85	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS90	ODIWGS91	ODIWGS92	ODIWGS93
1.14.13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	18	0	53	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	3278	0	0	0	0	0	0	0	0	0	0	391	0	252	0	46	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	12	0	0
1.14.13.107	0	0	0	760	0	0	0	0	258	15	0	0	60	234	0	17	0	0	0	0	0	0	0	0	0	0	15	0	465	0	7	0	24	0	0	3	126	4571	71	4	11450	18	0	0	0	0	12390	0	0	0	0	0	0	0	0	0	28	593	0	669	0	0	0	0	29	0	0	17054	0	900	0	0	0	0	1945	0	0	0	0	20	0	0	0	11	0	0	414	0	107	0	33	0	0
1.14.13.113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
1.14.13.114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	3321	0	0	0	0	0	0	0	0	0	0	391	0	252	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	28	0	0
1.14.13.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	70	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	111	0	0
1.14.13.131	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.149	0	0	0	0	174	0	0	0	0	0	0	0	0	117	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	17	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0
1.14.13.22	0	0	0	0	46	0	0	0	0	0	0	0	0	206	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	16	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	99	0	0
1.14.13.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
1.14.13.39	0	35	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1.14.13.48	0	0	1	1416	149	0	0	0	32	0	0	324	222	956	0	28	0	9031	0	0	0	0	0	27	0	0	100	0	105	0	0	0	1	511	37	0	0	218	255	0	71	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	111	0	216	0	0	0	0	0	137	0	0	0	111	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	1507
1.14.13.49	0	0	0	1342	149	0	0	0	0	0	0	324	222	956	0	0	0	9031	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	477	37	0	0	211	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	39	0	194	0	0	0	0	0	0	0	0	0	78	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1296
1.14.13.59	0	0	0	1207	28	0	0	0	0	0	0	84	45	141	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	6686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	23	0	0	0	0	0	0	0	0	0	0	651	0	0	0	0	1460	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.7	0	0	0	0	184	0	0	0	0	0	0	40	0	618	88	0	0	437	0	0	0	1248	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4286	0	78	0	0	0	2927
1.14.13.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.13.81	0	0	0	9	11	0	0	0	54	19	8	0	0	0	0	1	0	37	0	0	0	0	0	4	2	0	0	0	18	0	4	0	0	3	0	0	0	121	27	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	29	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	16	4	0	0	0
1.14.13.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
1.14.13.9	0	0	0	0	0	0	0	0	0	0	0	44	0	560	0	0	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	992	0	0	0	475	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2645
1.14.14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.14.10	0	0	0	0	252	0	0	0	0	0	0	0	0	84	0	91	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0
1.14.14.154	0	0	0	0	0	0	0	0	43	0	0	0	0	170	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	1874	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646
1.14.14.17	0	0	0	0	0	0	0	0	43	0	0	51	0	291	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	1058	0	0	0	2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2458
1.14.14.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9579	0	0	0	0	0	0	0	0	0	0	358	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	16	0	0	0	0	0	0
1.14.14.3	0	0	0	0	34	0	0	0	0	0	0	0	0	320	0	65	0	23	0	0	0	50	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	33	0	0	0	0	0	5	0	0	0	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	174	0	29
1.14.14.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.14.47	0	0	0	0	33	0	0	0	0	0	0	0	0	51	0	0	0	144	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	6854	0	0	0	0	0	0	0	0	0	0	560	0	801	0	56	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0
1.14.14.5	0	0	0	582	321	0	0	0	216	0	0	108	228	409	0	329	0	1225	0	0	0	0	0	0	48	0	89	275	0	0	0	0	0	0	115	0	0	98	8	0	7850	31	0	4	0	0	255	0	0	0	0	0	0	0	0	0	332	0	0	3	0	252	0	0	0	0	0	15474	0	578	84	0	21	0	2270	0	0	0	0	41	27	0	0	8	0	0	0	0	0	9	393	0	4
1.14.14.51	0	0	6	687	28	0	0	0	181	33	0	24	35	0	0	67	0	6	0	0	0	0	0	0	0	0	76	343	0	0	0	0	26	0	0	0	84	56	0	0	4506	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	6610	0	381	0	0	0	0	2160	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	94	0	0
1.14.14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	1	0	82	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	33	8	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	56	0	0	16	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	102	0	57
1.14.15.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.15.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.15.3	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.18.6	0	0	0	0	0	0	0	0	121	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.18.7	0	0	0	0	0	0	0	0	121	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.18.9	0	0	0	0	0	0	0	0	0	52	0	63	0	248	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954
1.14.19.1	0	0	0	0	0	0	0	0	0	0	0	118	0	697	0	0	0	0	0	0	0	2210	0	0	0	0	0	0	0	0	0	0	0	1661	0	0	0	1950	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4367
1.14.19.17	0	0	0	0	0	0	0	0	0	0	0	87	0	407	0	0	0	0	0	0	0	1915	0	0	0	0	0	0	0	0	0	0	0	1082	39	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3526
1.14.19.18	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943
1.14.19.20	0	0	0	0	0	0	0	0	62	49	0	0	0	258	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124
1.14.19.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.29	0	0	0	0	0	0	0	0	58	41	57	116	0	356	155	0	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	0	936	0	0	0	1091	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544
1.14.99.3	0	0	0	151	0	0	0	0	0	0	0	0	0	119	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1.14.99.36	0	0	0	53	0	0	0	0	799	460	0	0	0	184	0	0	0	32	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	21	0	0	0	0	0	0	0	1292	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.44	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	5577	0	0	0	0	0	0	0	7	0	0	806	0	688	0	182	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
1.14.99.46	0	0	0	54	0	0	0	0	0	0	0	49	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1493	0	35	0	0	0	0	192	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	92	0	0
1.14.99.48	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	7	0	0	0	0	0	0	0	0	0	0	0	0	578	0	8	10779	0	0	0	0	0	0	0	0	0	0	628	0	740	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0
1.15.1.1	0	0	0	6042	1045	26	0	0	12762	6533	106	711	1533	8135	902	490	0	7101	0	0	0	6149	0	916	72	0	835	1085	4983	0	7	0	394	4867	108	4	1084	70461	5752	72	27998	468	0	470	0	76	38817	0	0	46	0	3	90	16	0	0	0	7495	0	10801	0	1444	7	3	1090	6	27	81435	0	8579	96	2175	22	0	8684	30	0	0	0	422	0	0	0	19	0	37	5298	0	6618	0	1655	0	14681
1.15.1.2	6	0	0	3894	314	0	8	0	28166	12342	88	1148	1498	2303	0	0	16	18472	0	0	0	0	2	1736	45	12	1390	2694	5453	0	0	3	0	718	70	13	96	12015	10278	0	9	115	0	2337	0	0	23	0	6	0	0	0	557	0	23	0	0	15261	65	11670	5	1322	15	0	7088	29	0	12252	0	0	11	1557	5	112	204	3	3	0	0	572	24	8	0	0	0	6	36230	0	7947	0	231	0	2396
1.16.1.1	5	0	0	4016	647	0	0	0	15640	4833	72	359	1800	1677	0	209	5	17323	0	0	7	300	0	507	0	0	889	1857	6324	5	0	0	34	235	0	0	240	12695	2480	0	58204	106	0	695	5	7	2383	0	0	18	0	4	282	0	0	0	30	11696	0	9878	0	434	0	6	659	8	0	7682	0	2597	66	538	3	8	4355	0	0	0	0	143	18	27	0	3	0	6	3679	0	2973	0	564	0	411
1.16.1.3	0	0	6	1595	0	0	0	0	240	47	0	8	160	139	0	224	0	0	0	0	0	0	0	0	43	0	120	610	0	0	0	0	98	0	0	0	136	91	0	0	13525	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	48	0	4	20660	5	848	176	0	0	0	3466	4	0	0	6	184	4	0	0	0	0	0	0	0	4	157	178	0	0
1.16.1.7	0	0	0	0	0	0	0	0	0	0	0	65	0	383	0	0	0	13	0	0	0	2575	0	0	0	0	0	0	0	0	0	0	0	1396	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4651
1.16.1.9	0	0	7	1261	143	0	0	0	164	22	0	265	413	557	0	76	0	17	0	0	0	699	0	0	2	0	124	2062	0	0	0	0	0	624	15	0	97	238	0	0	12362	0	0	0	0	4	32	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22725	0	396	0	121	0	0	3689	0	0	0	0	86	0	0	0	7	0	0	0	5	0	0	79	0	1617
1.16.3.1	0	12	0	3144	459	0	0	0	7309	3943	1471	354	2615	2699	6	77	6	19669	4	0	0	146	27	850	0	11	2111	384	4038	1028	21	6	242	16308	334	0	702	34700	3551	0	5887	78	0	205	0	4	8027	0	0	0	58	0	145	0	18	0	123	4526	4	4902	0	1606	15	0	1996	6	10	12596	12	369	25	19974	0	15	2906	0	0	0	15	816	14	22	0	0	4	11	12838	15	2744	0	99	0	47824
1.16.3.2	2	5	0	13400	458	9	0	0	7038	4342	9	555	1964	5953	0	2809	0	11437	6	6	0	4	5	1514	516	0	2503	1962	4228	772	8	0	356	3826	717	0	909	6835	9591	4	8213	232	0	1365	0	0	13200	452	0	8	0	5	161	367	0	0	5	5410	115	5569	0	869	0	0	6380	19	21	17408	8	376	1494	4221	156	386	5721	0	3	0	0	1225	5	0	4	4	5	12	8162	0	9470	0	9824	0	8569
1.16.8.1	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17.1.2	0	0	0	263	32	0	0	0	134	0	926	306	2295	1717	0	0	0	14079	0	1	0	0	0	33	0	0	1226	0	636	509	6	0	0	9856	731	0	0	4097	237	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	684	0	489	0	24	0	0	1126	0	0	65	0	0	0	11579	0	0	11	0	0	0	0	295	0	0	0	0	0	0	7197	0	382	0	0	0	25402
1.17.1.4	0	0	8	3284	585	0	0	0	32936	11129	0	349	1422	1492	9	0	0	9552	0	23	0	0	0	0	13	0	1516	2626	1528	0	0	0	439	80	195	0	234	506	13	0	41109	597	4	209	0	2	314	10	0	0	4	0	441	0	0	0	0	2912	0	2094	0	105	0	0	3837	0	6	78073	0	2882	4	171	4	25	10217	22	0	0	0	728	9	0	0	19	0	0	9994	0	54	164	59	0	283
1.17.1.5	0	0	0	2765	45	0	12	0	11089	4523	0	74	4785	2906	0	286	4	13123	0	0	0	0	5	44	10	0	5284	1117	2531	0	0	0	168	56	70	0	313	554	189	0	27503	287	9	311	0	2	888	7	5	4	0	0	37	130	0	0	0	4772	28	3452	0	96	0	0	4987	0	0	35615	0	1890	119	500	0	78	6300	5	0	0	0	593	13	3	0	7	0	0	20900	0	200	0	171	0	255
1.17.1.8	8	0	0	11905	1142	0	17	0	118611	41868	1366	1454	8656	16088	4	1933	10	67091	0	8	0	448	9	5203	30	4	5370	9351	22299	606	11	0	118	13225	199	0	895	67745	25008	15	10865	448	0	3909	0	9	77056	0	13	8	0	0	436	4	6	0	15	43758	28	35111	0	3124	0	0	24218	21	0	68185	16	800	223	19255	6	180	3390	3	0	0	14	3313	36	26	9	4	6	4	121070	0	25607	4	714	12	36557
1.17.1.9	8	0	0	4600	70	0	5	0	641	270	0	138	847	2055	0	1215	4	51	0	15	0	1249	0	0	185	0	709	2681	4895	65	20	0	401	1543	259	3	783	883	20	0	49449	232	30	680	10	0	62307	0	4	0	0	10	156	10	0	0	107	6248	0	8497	11	1344	14	0	230	5	44	80816	10	4220	203	389	32	9	11039	5	236	0	62	377	26	5	9	24	0	0	256	5	21	15	824	6	4339
1.17.4.1	7	13	0	18801	2289	23	46	0	45928	23592	3570	2154	12681	43706	391	1420	0	88467	0	25	9	4135	41	4904	356	9	7827	4886	13517	1300	52	5	640	45997	2546	11	3167	108374	26709	99	81056	1386	27	3271	22	159	340898	5	0	14	6	0	531	111	46	0	59	23201	0	22119	6	3627	37	11	9628	36	68	153983	3	5991	400	46722	187	572	28178	46	22	0	51	2282	7	45	0	11	0	43	40945	9	25455	93	4474	26	111283
