CARD	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS30	ODIWGS18	ODIWGS31	ODIWGS32	ODIWGS19	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS50	ODIWGS37	ODIWGS51	ODIWGS38	ODIWGS52	ODIWGS39	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS70	ODIWGS57	ODIWGS71	ODIWGS58	ODIWGS72	ODIWGS59	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS90	ODIWGS77	ODIWGS91	ODIWGS78	ODIWGS92	ODIWGS79	ODIWGS93	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS20	ODIWGS08	ODIWGS21	ODIWGS09	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS40	ODIWGS27	ODIWGS41	ODIWGS28	ODIWGS42	ODIWGS29	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS60	ODIWGS47	ODIWGS61	ODIWGS48	ODIWGS62	ODIWGS49	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS80	ODIWGS67	ODIWGS81	ODIWGS68	ODIWGS82	ODIWGS69	ODIWGS83	ODIWGS84	ODIWGS85
SPG-1 [ARO:3003720]	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHV-167 [ARO:3001204]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mecD [ARO:3004185]	1	1451	0	1269	626	5	15	51	79	0	0	0	57	682	2	0	0	0	119	26	0	0	18	0	414	0	1281	15	0	1	1	1	0	3	541	230	4	0	1	5	0	0	0	2	0	0	2	372	0	0	1	171	25	0	1	0	0	0	1397	1	0	219	5	1	0	48	0	149	37	368	0	51	0	0	498	1143	1	0	29	0	0	0	95	1	25	2	1	902	1	0	0	0	2
lnuD [ARO:3002838]	0	160	0	224	27	18	0	0	28	0	0	0	0	18	0	0	0	0	22	0	0	0	193	0	929	0	199	0	0	0	0	2	0	0	51	9	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1	2	1	0	0	0	0	65	1	0	17	0	0	0	5	9	0	0	33	0	12	1	1	59	0	0	0	10	0	0	0	6	0	0	0	0	82	0	0	0	0	0
OXA-333 [ARO:3001521]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
norA [ARO:3000391]	0	23	0	3	48	0	1	0	1	0	0	0	0	187	0	1	0	0	0	6	0	0	0	0	49	0	2	0	12	1	0	33	0	3	53	1	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	2	14	0	0	0	0	0	7	0	1	2	0	0	0	1	233	1	0	137	1	2	0	1	134	2789	0	0	1	0	1	0	0	0	0	0	0	8	0	0	0	0	0
RanB [ARO:3005090]	0	21	0	0	0	0	0	47	72	0	78	0	0	15	0	0	0	24	4	8	0	0	148	0	50	0	1	0	0	0	0	0	0	10	0	29	1	0	70	1	0	0	0	375	0	0	0	0	0	0	0	539	68	0	0	1	14	0	11	0	0	0	11	0	7	152	0	0	6	0	0	5	0	0	0	2	0	0	14	0	0	0	1	0	11	0	1	8	0	0	0	0	0
qacA [ARO:3003046]	0	94	0	43	28	4	17	1	36	0	0	0	1	316	0	0	0	0	40	0	0	0	0	0	69	0	97	0	0	0	0	0	0	0	58	1	0	0	0	4	0	0	0	0	0	0	0	90	0	0	0	39	20	0	0	0	0	0	44	0	0	12	0	0	0	6	0	0	0	33	0	0	0	0	59	44	0	0	9	0	0	0	40	0	7	0	0	135	0	0	0	0	0
TEM-81 [ARO:3000948]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR-3.4 [ARO:3004691]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	227	0	0	0	0	0
MCR-3.38 [ARO:3007251]	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	26	0	9	0	0	5	0	17	0	0	0	0	0	0	19	0	0	0	0	0	0	0	156	1	0	0	0	0	0	0	0	1	0	0	49	0	0	0	0	0	0	5	0	0	0	0	0	0	7	373	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	449	0	0	0	0	0
SST-1 [ARO:3006999]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-42 [ARO:3002053]	0	0	0	0	0	0	0	9	16	0	0	0	0	6	0	0	0	20	0	0	0	0	0	0	3	0	0	0	0	0	0	93	0	0	0	1	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	7	0	0	0	1	0	0	1	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1043	0	0	0	1	0
AAC(3)-IVb [ARO:3005061]	0	0	0	18	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	5	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
smeE [ARO:3003056]	0	5	0	12	10	0	21	419	139	0	326	1	0	95	12	1	0	121	7	44	0	12	97	0	86	0	7	6	32	0	0	229	54	109	15	29	9	19	62	951	2	12	1	782	0	0	0	2	0	2	1	1432	137	6	1	0	39	0	92	3	0	0	21	1	18	441	3774	168	21	31	1	39	6	2	3	149	0	48	29	0	0	0	33	0	76	14	3	7342	0	2	0	3	0
OXA-669 [ARO:3005880]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(W) [ARO:3000194]	0	3611	0	848	689	7	45	59	225	0	53	2	49	1002	3	0	0	29	192	30	3	1	12	1	1206	0	822	6	0	3	0	4	0	19	696	158	5	0	12	59	0	1	1	66	1	2	0	499	0	1	0	337	50	0	0	0	4	0	1874	13	3	154	17	3	3	70	69	35	14	510	0	215	0	1	545	921	0	72	82	0	0	0	518	1	43	1	11	896	4	0	0	2	2
CMY-5 [ARO:3002016]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FRI-8 [ARO:3005031]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanS_in_vanD_cl [ARO:3002934]	0	3152	2	963	678	21	43	135	107	2	33	0	33	867	0	0	0	1	93	3	1	0	1	1	507	0	915	1	0	0	0	0	0	6	864	293	0	1	6	36	0	0	0	33	0	1	1	377	0	27	0	279	29	0	1	0	9	1	1462	0	1	126	16	0	1	66	11	102	14	482	0	109	1	1	653	454	1	80	42	1	0	0	715	0	26	0	2	1015	1	0	0	0	0
bcrB [ARO:3002988]	0	1	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	10	0	0	7	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
adeB [ARO:3000775]	0	69	0	29	86	0	48	350	184	0	270	0	0	94	0	0	0	81	26	36	0	4	147	0	96	0	6	0	1	0	0	180	31	61	39	43	7	12	112	578	0	2	1	552	0	0	1	28	1	9	0	1091	149	11	1	17	18	0	109	33	1	1	11	0	1	448	2739	215	35	41	0	79	0	14	7	17	0	101	23	2	0	2	123	1	27	11	2	5233	0	2	1	3	1
ADC-197 [ARO:3006366]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMH-6 [ARO:3006858]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mtrD [ARO:3000811]	0	53	0	17	48	0	81	770	146	0	265	0	1	116	1	0	0	99	10	69	2	1	204	0	115	0	5	0	15	0	0	176	14	132	14	31	4	22	60	823	0	3	0	695	0	0	0	8	0	0	0	1796	229	3	1	11	36	0	168	0	0	2	89	0	17	448	3883	86	6	11	1	115	9	22	4	23	0	92	39	0	0	0	75	0	72	5	3	6167	0	0	0	2	1
AAC(6')-32 [ARO:3002586]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TxR [ARO:3005008]	0	587	1	263	271	1	132	650	539	0	215	3	37	1812	13	0	2	88	293	55	1	0	151	1	563	1	207	98	17	1	0	449	11	112	450	137	6	1	116	1749	30	43	1	454	0	0	1	741	0	1	8	1562	258	6	0	1	9	1	561	3	6	34	25	1	16	764	6415	287	79	338	1	442	3	38	390	520	3	71	129	1	3	0	135	4	98	2	6	8979	2	0	1	2	1
KPC-72 [ARO:3006197]	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-846 [ARO:3005130]	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-154 [ARO:3001459]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
abcA [ARO:3003942]	5	150	0	21	61	87	361	0	1353	559	0	1	139	15	1	0	2	0	3975	34	0	1	18	0	3837	0	6	0	1	1	0	4	0	0	27	846	0	0	0	0	1	3	0	2	1	1	1	10946	0	0	0	0	0	0	1	0	0	0	149	5885	2	7	0	0	0	4	7	0	35	20	0	0	0	1	26	60	0	0	11	0	0	0	0	3	0	0	0	125	1	0	0	0	0
TEM-34 [ARO:3000904]	0	0	0	0	0	0	1	23	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	92	0	0	0	0	0	0	0	211	1	0	0	0	0	0	0	0	0	0	39	156	116	0	0	1	0	1	31	0	0	0	1	0	0	21	1685	96	0	0	0	0	0	3	0	9	0	0	0	1	0	0	0	1	0	0	1	1551	0	0	0	1	0
CARB-5 [ARO:3002244]	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTX-M-144 [ARO:3002002]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ParR [ARO:3005068]	4	11245	2	2591	3597	104	234	558	673	10	69	1	9	4123	4	0	0	5	1043	25	2	1	43	1	3083	1	2663	106	0	1	0	29	2	19	2669	1443	14	8	53	468	1	1	0	117	0	3	3	3007	2	25	0	1025	188	8	2	3	31	1	9606	47	1	410	23	4	18	430	972	949	36	1419	1	817	1	1	2276	3370	1	21	228	4	1	1	2347	2	270	8	4	5063	6	1	4	1	1
CMH-1 [ARO:3004777]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ACT-76 [ARO:3006270]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
msrH [ARO:3005088]	0	2518	0	338	700	18	18	196	140	4	43	0	0	881	0	0	0	8	222	59	0	1	106	1	2212	0	340	9	0	0	0	2	9	16	679	244	3	0	44	43	0	0	0	103	0	0	2	550	1	17	0	399	38	0	1	0	11	0	1626	54	1	71	0	0	0	106	69	147	3	446	0	69	0	6	543	1801	0	0	53	1	1	0	692	1	87	0	0	994	1	0	1	1	0
tetA(P) [ARO:3000180]	0	238	0	0	2	0	11	55	57	0	0	0	0	400	0	0	0	0	38	7	0	0	8	1	20	0	0	0	0	0	0	0	0	0	48	7	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	74	4	0	0	0	0	0	0	0	0	1	0	1	1	37	0	0	0	13	0	0	0	0	37	1	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0
CMY-50 [ARO:3002061]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0	0	8	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0
vgaD [ARO:3002832]	1	6107	1	947	1565	26	89	408	393	2	57	1	5	2479	5	0	0	32	529	65	0	1	92	1	4242	0	938	21	0	1	0	41	3	49	1847	553	9	11	39	229	0	1	0	200	0	1	0	1144	1	4	1	679	51	9	4	32	23	0	3911	35	6	156	27	0	1	303	762	369	26	1041	1	274	0	2	1465	5397	1	0	83	2	6	1	868	11	190	12	3	2714	4	1	1	2	0
OXA-163 [ARO:3001783]	0	35	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	37	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OXA-357 [ARO:3001544]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-84 [ARO:3002097]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sul1 [ARO:3000410]	1	24	0	109	274	0	14	60	37	0	0	0	0	110	0	0	0	0	13	0	0	0	0	0	113	0	82	3	0	0	0	110	1	1	70	32	0	0	0	182	0	0	0	1	0	0	0	95	1	0	1	137	1	0	0	0	0	0	530	0	0	19	0	0	0	10	2222	228	19	43	0	14	0	1	35	156	0	0	7	0	1	0	3	0	5	1	2	1714	0	0	0	2	0
blt [ARO:3003006]	0	88	0	0	6	0	2	0	3	0	0	0	0	12	0	0	0	0	2	0	0	0	18	0	331	0	7	0	1	0	0	0	1	0	89	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	6	15	0	0	0	0	0	24	18	0	1	0	0	0	3	9	0	0	54	0	0	0	0	283	668	0	0	1	0	0	0	0	0	0	0	0	12	1	0	0	0	1
smeA [ARO:3003051]	0	0	0	2	2	0	14	35	44	0	22	1	0	47	0	0	0	29	0	16	0	1	30	0	28	0	4	1	0	0	0	106	18	8	0	0	0	1	0	323	0	0	0	55	0	0	0	0	1	0	0	244	34	0	0	4	0	0	54	0	0	2	3	0	0	104	1708	3	8	0	0	0	0	25	0	0	0	0	7	0	0	0	2	0	1	0	3	2723	0	0	0	2	0
AAC(6')-Ih [ARO:3002555]	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOB-24 [ARO:3005673]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(V) [ARO:3000181]	0	3	0	3	2	3	0	13	7	0	0	0	1	80	0	0	0	0	78	0	0	0	0	0	21	0	19	0	0	0	0	0	0	0	5	92	0	0	0	0	0	0	0	0	0	0	1	228	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	1	0	5	1	0	6	0	0	0	0	0
qacG [ARO:3007015]	0	16	0	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	21	0	46	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
CTX-M-155 [ARO:3003163]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-287 [ARO:3001742]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tet(37) [ARO:3002871]	0	120	0	91	159	0	2	64	34	0	34	0	0	103	0	0	0	19	16	1	0	0	39	0	10	0	139	0	0	0	0	0	0	22	77	29	7	2	14	22	0	0	0	141	0	0	0	7	0	0	0	138	43	0	1	1	0	0	402	0	0	19	0	0	0	57	0	34	0	51	0	0	0	0	62	1	0	0	3	0	0	0	444	0	2	0	1	185	0	0	0	0	0
OXA-458 [ARO:3003614]	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
CKO-1 [ARO:3004773]	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANT(3'')-IIc [ARO:3004091]	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
CGA-1 [ARO:3004766]	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	70	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
dfrA25 [ARO:3003020]	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	4	34	0	0	8	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-5 [ARO:3001400]	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TriC [ARO:3003681]	0	31	0	5	1	0	0	53	126	0	96	0	0	58	0	0	0	27	0	21	0	0	2	0	57	0	3	0	0	0	0	20	0	56	19	15	0	0	42	3	0	34	0	157	0	0	0	6	0	3	0	143	43	2	0	0	0	0	0	0	0	2	0	5	25	95	17	16	3	7	0	3	0	0	12	126	0	0	20	0	0	0	63	3	25	0	0	72	14	0	1	0	0
OXA-290 [ARO:3001745]	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fexB [ARO:3007019]	0	3	1	18	20	0	12	47	19	0	0	0	0	82	0	0	0	0	5	0	1	0	0	0	22	0	23	0	0	0	0	0	0	0	21	5	0	0	3	0	0	0	0	0	0	0	0	30	0	0	0	29	1	0	0	0	0	0	20	0	0	7	0	0	0	1	1	0	0	14	0	0	0	0	8	103	0	0	5	0	0	0	0	0	0	0	0	16	0	0	0	0	0
ACC-5 [ARO:3001819]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adeJ [ARO:3000781]	0	22	0	16	17	1	18	344	157	0	268	1	1	101	5	0	0	127	8	22	0	0	187	0	90	0	11	0	6	0	0	132	10	52	51	29	2	14	92	555	1	4	0	606	0	0	0	14	0	0	0	1058	132	18	0	10	57	0	124	0	0	1	67	1	10	290	2226	234	33	41	0	74	2	28	77	322	0	4	60	0	0	1	75	0	46	2	8	4259	0	1	1	1	1
